,details,Etat,Marque,Prix,Adresse,Image_link
2060,"<h1 class=""listing-item__header"">
    ALL IN ONE HP NEUF 23.8"" I3 12éme
</h1>",Neuf,HP,450 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/afec48905b842c6f0f93b6640fb0ed47/-/horizon-files-prod/ed/picture/q0g72jj6/6b32c58cd5893a4da603eebf0397fe2865db6dd3.jpg
2061,"<h1 class=""listing-item__header"">
    DELL LATITUDE E5490 I5 8éme
</h1>",Réconditionné,Dell,125 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5166ed5725589d008f0204bea1a2e3c9/-/horizon-files-prod/ed/picture/q8v45z2j/a1bb69e73f027d40989dab387f333d66a2ac3e3a.jpg
2062,"<h1 class=""listing-item__header"">
    MACBOOK PRO M2 PRO 2023
</h1>",Neuf,Apple,950 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2c2258a9312bafc0d4bde3b3734ca66f/-/horizon-files-prod/ed/picture/qenq8dgv/bb88691b4104c399fd989bac27057923ed6e2c3b.png
2063,"<h1 class=""listing-item__header"">
    Oridnateur gamer Rx6800 16gb-ryzen 7 5800x3d-Ram 64gb
</h1>",Neuf,Autre,1 300 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4662cbd9e80d2b68a9a756250aae3ac3/-/horizon-files-prod/ed/picture/qxjp2djz/cbe5393d02c1111cab715284834166eb8840da96.jpg
2064,"<h1 class=""listing-item__header"">
    SERVEUR DELL RACKABLE POWEREDGE R620
</h1>",Venant,Dell,300 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/72b9be7034e317042842b6eeb05bf4d7/-/horizon-files-prod/ed/picture/qrz8qgr4/d565099ec257693f8449e4d74a929cc7ad1eb60a.jpg
2065,"<h1 class=""listing-item__header"">
    DELL latitude 5420
</h1>",Venant,Dell,180 000 ,Hlm grand-yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6cbc2dac0b60917c3b78ddd84db31795/-/horizon-files-prod/ed/picture/qngpd400/6f6053a9e29315aec773433099cf281cbc90e27c.jpg
2066,"<h1 class=""listing-item__header"">
    apple mac mini M1
</h1>",Neuf,Apple,300 000 ,Hlm grand-yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/04e518475de5345aa5ba906fa857914b/-/horizon-files-prod/ed/picture/q78w7kx5/6aea1650354872ab09263bbc6aef6f98068f0630.jpg
2067,"<h1 class=""listing-item__header"">
    HP ZBOOK I5 8éme 4Go graphique
</h1>",Réconditionné,HP,250 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/573d4c491f66e9030dc6274bf7155c77/-/horizon-files-prod/ed/picture/q44ndvpz/02761839a2d15fec983f21745ad1542995c6ecc0.jpg
2068,"<h1 class=""listing-item__header"">
    HP Elitebook 840 G3 – 8Go ram- 500Go HDD
</h1>",Venant,HP,130 000 ,Grand-Dakar,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ccdebc7c7bfca7226025903dfc53b001/-/horizon-files-prod/ed/picture/q2jq5x8k/bb8c125e188bdc954c900d199dc807c164c432fa.jpg
2069,"<h1 class=""listing-item__header"">
    DELL Latitude 7480 core i5
</h1>",Venant,Dell,160 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a3c548adae3b31f85f1c32f4ca70cff9/-/horizon-files-prod/ed/picture/q2j0jej6/b04c49aa688934d93aaed10e606d82f539eb5eca.jpg
2070,"<h1 class=""listing-item__header"">
    HP ELITEBOOK X360 1040 G6 CORE I7
</h1>",D'occasion,HP,349 900 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fdf3eb312128e01f91b41268cf662985/-/horizon-files-prod/ed/picture/q8v5j549/0811e96e0b68e6cdf1bd2f165a342b01b5f94f6d.jpg
2071,"<h1 class=""listing-item__header"">
    Hp Elitebook 830 G8 core i7 11th gen
</h1>",Neuf,HP,525 000 ,Zone de captage,https://i.roamcdn.net/hz/ed/listing-thumb-543w/883dcdae1c22c3f9b52a1810ddc5e808/-/horizon-files-prod/ed/picture/q785q4jz/80e52aa9a0d6090ef3c23a9bed9fb43b19c09ac0.jpg
2072,"<h1 class=""listing-item__header"">
    Ordinateur HP neuf core i5
</h1>",Neuf,HP,175 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d56efc99148101b3e37f1948b5b26e35/-/horizon-files-prod/ed/picture/qm5g5j26/4af7897d01e91e7063e5c479348003ebf66b9e94.jpg
2073,"<h1 class=""listing-item__header"">
    Hp  Probook 6570b core i5, 4g ram
</h1>",Venant,HP,30 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0d5a69bbc9bc5c305e161e0fd2670e20/-/horizon-files-prod/ed/picture/q6xdxdwp/a2f0865d82165fafabc37ff321f120e9563a44f4.jpg
2074,"<h1 class=""listing-item__header"">
    Des écran de 23 pouce Dell et HP
</h1>",Venant,Dell,30 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3077c00f8144c6acad5e6c5339ffacbb/-/horizon-files-prod/ed/picture/q8v4v484/35a17df395cdd76c56be22fa0802d8687f5d2f30.jpg
2075,"<h1 class=""listing-item__header"">
    Lenovo UC core i5
</h1>",Venant,Lenovo,35 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2dd2d1cc984c5a633b7c10cf318d2465/-/horizon-files-prod/ed/picture/qde7ewrj/e455ac4fd4b2ff6257f2b91408a273f9b47bcf7a.jpg
2076,"<h1 class=""listing-item__header"">
    Surface Pro 9 Core i7 16Go 512
</h1>",Neuf,Microsoft Surface,1 200 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/35c639f6fbca440343e070f512e7c0aa/-/horizon-files-prod/ed/picture/qxj2042n/6b844544444461b167524c9fb418b6b9ef65df69.jpg
2077,"<h1 class=""listing-item__header"">
    DELL 5440
</h1>",Neuf,Dell,450 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/18d0e28766a945c3afc3fd568601886f/-/horizon-files-prod/ed/picture/qrz82dz4/fd87e1b71dcc760364bba84271ed88864497138d.jpg
2078,"<h1 class=""listing-item__header"">
    Dell 5500 i5 8th ram 8
</h1>",Venant,Dell,175 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2ee72e9a3104b5b0c4ac5ff387000969/-/horizon-files-prod/ed/picture/qm5pdvrm/201e9b67641f327a2e86faf3e751403f32903e8c.jpg
2079,"<h1 class=""listing-item__header"">
    Lenovo E14 ThinkPad 11Th Generation
</h1>",Venant,Lenovo,350 000 ,Hann maristes,https://i.roamcdn.net/hz/ed/listing-thumb-543w/131d457ea38b79d8350a5ec2e2d2f493/-/horizon-files-prod/ed/picture/qrz824nq/7cf81f6c34ca21b4efc4626a3bc0603976ba5290.jpg
2080,"<h1 class=""listing-item__header"">
    lenovo t480 i7 ram 16, 8th
</h1>",Venant,Lenovo,220 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0a839bb23032ae99bf307b03b0382b50/-/horizon-files-prod/ed/picture/q6xkzq0d/fda4806bb37ee2bb82a401dc4a7f14cc23111903.jpg
2081,"<h1 class=""listing-item__header"">
    ALL IN ONE LENOVO V130-20IGM DUAL CORE 19''
</h1>",Neuf,Lenovo,260 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/601044236140fbec42bc0716df9761d2/-/horizon-files-prod/ed/picture/q688vjg/ae1a3b30a5a69c7c84a6fdffbe08889e3d02b828.jpg
2082,"<h1 class=""listing-item__header"">
    MacBook Pro Touch Bar 2018
</h1>",Venant,Apple,350 000 ,Hann maristes,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ef821bb0a9a8b99027a019cf7e65a2b4/-/horizon-files-prod/ed/picture/qv4e7ezg/2c3e7c6084983480af6a38578493c9bea8a47141.jpg
2083,"<h1 class=""listing-item__header"">
    HP ELITEBOOK 840  CORE I7 8 TH GENERATION
</h1>",Venant,HP,249 999 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d73c2d0ae44d754d62b42d6f5060ae26/-/horizon-files-prod/ed/picture/qngxm08m/08083ab7b927cadfdeda7d3cb5f8328b2eb1b412.jpg
2084,"<h1 class=""listing-item__header"">
    Ordinateur hp core i7+24 pouces
</h1>",Réconditionné,HP,100 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a6d956c60ff2cfa2bf82e8254e4d5010/-/horizon-files-prod/ed/picture/qgq9e76k/95b917881b867b7d1292fd43b5e8a815c3ee8fca.jpg
2085,"<h1 class=""listing-item__header"">
    Lenovo t410 i7 ram 4
</h1>",Venant,Lenovo,115 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/caf71ff1f56a3798a34312c290880dae/-/horizon-files-prod/ed/picture/qq44rj2v/5912cce49d7b6693760f80fca43ac9efdc872efb.jpg
2086,"<h1 class=""listing-item__header"">
    Mac Book Air M1
</h1>",Neuf,Apple,425 000 ,Cambérène,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3855c51ea60a25a4433c723a6f32b124/-/horizon-files-prod/ed/picture/qngxrppe/ad21908c862eb55d77ec783c36ea48b8e240a7b2.jpg
2087,"<h1 class=""listing-item__header"">
    Ecran PC ACER 24,5 pouces 100hz FHD Dalle IPS 1ms
</h1>",Neuf,Acer,100 000 ,Golf,https://i.roamcdn.net/hz/ed/listing-thumb-543w/ad63e6f15de53487ff9226991730761b/-/horizon-files-prod/ed/picture/q940vxp/535a3325e8645cd4ba45e962b1deb6583746bcfd.jpg
2088,"<h1 class=""listing-item__header"">
    DELL LATITUDE  CORE I5 5440
</h1>",Réconditionné,Dell,85 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/0628c3f18e9b77fcf1a2651f4fbe4927/-/horizon-files-prod/ed/picture/qenq6vg9/89616e82bde9a6416bba07d56e787f24b5b439a8.jpg
2089,"<h1 class=""listing-item__header"">
    LICENCE MICROSOFT OFFICE 2021 PRO PLUS &amp; WINDOWS 11 PRO
</h1>",Neuf,Autre,25 000 ,Point-e,https://i.roamcdn.net/hz/ed/listing-thumb-543w/10982cb15b95199335d850e9158c9aac/-/horizon-files-prod/ed/picture/qgq974xq/4f1765920cf0c830fef002e33021cb4d17e2adce.jpg
2090,"<h1 class=""listing-item__header"">
    HP EliteBook 840 G4 core i7
</h1>",Neuf,HP,190 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2aea9de5442aa0aac1c3c3622abd244d/-/horizon-files-prod/ed/picture/qm5p8mk2/47cead1346a2a18b363584f88d89a358e825b8de.jpg
2091,"<h1 class=""listing-item__header"">
    HP ProBook 440 G6 i5 8th
</h1>",Neuf,HP,170 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e80f01de0d1e2c02051893b14cf23789/-/horizon-files-prod/ed/picture/q0gwqqqz/1a84ab34b21501cfa5bdf8d00b654ec73870af4d.jpg
2092,"<h1 class=""listing-item__header"">
    DELL INSPIRON 5482 core i7 tactile Rotatif
</h1>",Neuf,Dell,280 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cc5262487335508a800a4559f3ef2710/-/horizon-files-prod/ed/picture/qpd6xxxw/bb1288af19b96cc652435e67497382a35721e36f.jpg
2093,"<h1 class=""listing-item__header"">
    HP EliteBook 830 G6 core i5
</h1>",Neuf,HP,190 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6a2ebc01de9c6eb9482c5fc8ae32deb5/-/horizon-files-prod/ed/picture/q2jq4mw2/793d40dd6a6d54db737ac6a7a3925b2b370b4b3e.jpg
2094,"<h1 class=""listing-item__header"">
    HP EliteBook X360 1040  i7 tactile
</h1>",Neuf,HP,300 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dfc98c1204b9e12d3fb5ae3b4fb32193/-/horizon-files-prod/ed/picture/q6xkgpkn/146760bdc31b005e097d3e17269bdf5b3b40cacf.jpg
2095,"<h1 class=""listing-item__header"">
    Redresseur de Tension EFORE MRC110V 1600W -
</h1>",Neuf,Autre,5 778 000 ,Nord foire,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f1e0a3e621c43ff98f9c5c81d6519160/-/horizon-files-prod/ed/picture/q8v5wxm6/fc9368934ed3d2d7d5c3dfafb144b3e0d401c0eb.jpg
2096,"<h1 class=""listing-item__header"">
    HP ELITEBOOK 860 G10 core i7- 32Go ram 512Go ssd
</h1>",Neuf,HP,925 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b3ddbfb02c9460f76a393c6dcda43183/-/horizon-files-prod/ed/picture/qpd6x5dj/794838f3ebef646e0f76ab3eb9127d2c10157f19.jpg
2097,"<h1 class=""listing-item__header"">
    FortiGate-100D (FG-100D) FIREWALL
</h1>",Venant,FortiGate-100D,350 000 ,Nord foire,https://i.roamcdn.net/hz/ed/listing-thumb-543w/49da62ef4d79f6f834607ab0d91f492d/-/horizon-files-prod/ed/picture/qj4rn7pg/9a62acc10d0fd3648821a4d71d6b7da3465a5389.jpg
2098,"<h1 class=""listing-item__header"">
    Ecran HP 27f 27 Pouces FHD
</h1>",Neuf,HP,159 997 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/f19f0393fdd2d986d3b4e5e87a45c9a3/-/horizon-files-prod/ed/picture/qg66mk8/f21c6f15952b44b3fa328ad44907c4f024117c41.jpg
2099,"<h1 class=""listing-item__header"">
    HP élitebook 840 g3 /500g/8g/core i5 6th gen
</h1>",Venant,HP,120 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/4360bdc1a1a910c11401877b4076adb1/-/horizon-files-prod/ed/picture/qdek5n0m/de4556fc45249b7b68298bee52b853eae35d8f80.jpg
2100,"<h1 class=""listing-item__header"">
    Samsung Qx411 core i5/500g/6g ram
</h1>",Venant,Samsung,80 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/00574fafeec0655b5d5b13220a7964ec/-/horizon-files-prod/ed/picture/qwe2dkkd/0fc038113c032e10c9ded6ce0385b21ecb56dd30.jpg
2101,"<h1 class=""listing-item__header"">
    DELL 5400 TACTILE I5 NEUF
</h1>",Neuf,Dell,180 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1266da03a0b976638706da74e126bef9/-/horizon-files-prod/ed/picture/q56xmpe7/0ad5c6e88f51c3f5f440449adf457faff54ae411.jpg
2102,"<h1 class=""listing-item__header"">
    HP PROBOOK 440 TACTILE I5
</h1>",Neuf,HP,130 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/7caa86a39ee8aaf49990565cb15c9bbd/-/horizon-files-prod/ed/picture/qkrgw89m/30bd7121d4d4671deb0ff489e7846abf46b6886d.jpg
2103,"<h1 class=""listing-item__header"">
    DELL 7390 X360 TACTILE
</h1>",Neuf,Dell,190 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/24cf3738bbad96ee66d9ebcf59289955/-/horizon-files-prod/ed/picture/q9m9pjp6/5275dd11a8ed8850611a01c90cee12177d3855e0.jpg
2104,"<h1 class=""listing-item__header"">
    Ordinateur portable Acer one 10
</h1>",Venant,Acer,50 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/e0b017b6d45a6bdd5accb1fb8881ffed/-/horizon-files-prod/ed/picture/qq47emdv/a9198a02e679a77f0ad787f0cd668c61577949b5.jpg
2105,"<h1 class=""listing-item__header"">
    Mini PC 6 Go 128 Go Windows 11
</h1>",Neuf,Autre,125 000 ,Grand-Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/23be4b3f44939e93ae5ca52ff70b5c57/-/horizon-files-prod/ed/picture/qrzvp5pn/7787695dc7b1c9e6396739a03911630098411881.jpg
2106,"<h1 class=""listing-item__header"">
    Chargeur MacBook Pro, 61W Chargeur USB C pour MacBook Pro
</h1>",Neuf,Apple,30 000 ,Dieuppeul,https://i.roamcdn.net/hz/ed/listing-thumb-543w/30d228e85406f6d929bad782af576bbe/-/horizon-files-prod/ed/picture/qj440mk5/e0af33eb89ba4593409e8722d5b2c3752d6177ad.jpg
2107,"<h1 class=""listing-item__header"">
    Dell inspiron 3521 core i3/6ram/500gb
</h1>",Venant,Dell,60 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9b2d322276c942ca53d5de2537e030d0/-/horizon-files-prod/ed/picture/q9m9e50w/9d8b72a1e46dda84efedb3cf474b60082b151d6a.jpg
2108,"<h1 class=""listing-item__header"">
    DELL LATITUDE 5520 I7 11 ème 15 pouces
</h1>",Neuf,Dell,325 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/250230a5f9c3573a74799bc51bf82592/-/horizon-files-prod/ed/picture/q7852epg/d59f21272051d1162814ed8f2c8100506af044a1.jpg
2109,"<h1 class=""listing-item__header"">
    DELL LATITUDE 7420 11éme 14"" Tactile
</h1>",Neuf,Dell,325 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/011ea11c5cfcd9d0ace06698157708e8/-/horizon-files-prod/ed/picture/qngx6m7g/17ebf37e3b79c83c219d9c72c66ce4a5ef5e34af.jpg
2110,"<h1 class=""listing-item__header"">
    DELL 5320 X360 CORE I7 11ème 13.3""
</h1>",Neuf,Dell,325 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/aaa32be96abe3242751ffa549c8fd7d3/-/horizon-files-prod/ed/picture/q8v56em4/d46b8dcd7e29f15e2f32c801a2a36d34cba1303d.jpg
2111,"<h1 class=""listing-item__header"">
    DELL 5310 X360 CORE I7 10ème 13.3""
</h1>",Neuf,Dell,300 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/6e6e1cc4b7a3a82b0a149e56d8110493/-/horizon-files-prod/ed/picture/q0gwrewm/4cf23b69ea4e826f8790caa23caa8a2162153117.jpg
2112,"<h1 class=""listing-item__header"">
    Lenovo n23 tactile duo ram 4
</h1>",Venant,Lenovo,75 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d5318a64f8082d6ef318e33added37f/-/horizon-files-prod/ed/picture/qv72qex/ac8a9fd8e23114638d9f5742b13179aa22c8dcd2.jpg
2113,"<h1 class=""listing-item__header"">
    PC Gaming GTX1650
</h1>",Neuf,HP,375 000 ,Plateau,https://i.roamcdn.net/hz/ed/listing-thumb-543w/dd5c251047a4d47bfd83aa7a1a270700/-/horizon-files-prod/ed/picture/qenq4ez6/18dd4ea7085e2e498968ab725f8d93bd9d6bab28.jpg
2114,"<h1 class=""listing-item__header"">
    iMac classique core 2
</h1>",Venant,Apple,60 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3094e9747e537fc957f0032864e1e6c7/-/horizon-files-prod/ed/picture/q6xkp5n8/242dda40e1050decc7626646c51d017d6bd2224e.jpg
2115,"<h1 class=""listing-item__header"">
    All in one HP pavilion 23 écran tactile
</h1>",Venant,HP,90 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/2025bdba2707b4466210d140e167097b/-/horizon-files-prod/ed/picture/qxj2rkj0/7c5163a1562467a67f4b91b29df7ceda6bb057a3.jpg
2116,"<h1 class=""listing-item__header"">
    LENOVO X360 TACTILLE 11 Core I3 6éme gén
</h1>",Réconditionné,Lenovo,85 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/b33e7ecc13ec576000428cd04da25962/-/horizon-files-prod/ed/picture/qj4jv8xd/b9dd5d92bbdf81cb04b7afd169945ced15f8d1ee.jpg
2117,"<h1 class=""listing-item__header"">
    PROMO🔥 HP ELITEBOOK G3, 14”  6éme Gén
</h1>",Venant,HP,125 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/59cc71940588793dabf27a748ce71774/-/horizon-files-prod/ed/picture/q2jqv2pg/8f40c0348ba0a02bee2f6aa6d6e294ab4cd3c25c.jpg
2118,"<h1 class=""listing-item__header"">
    PROMO 🔥 HP ELITEBOOK 840 G3, G5 &amp; G6 TACTILE 14” (SOLDE)
</h1>",Venant,HP,125 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/9803050900261bd4c137cf26fa1acf2a/-/horizon-files-prod/ed/picture/qv4ervg8/194aa8cffa2591791111fc88d5b36e8e4152a563.jpg
2119,"<h1 class=""listing-item__header"">
    Gamer/ Serveur Dell precision  T5810
</h1>",Venant,Dell,350 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/656197057dc904f3845b0d0778dfe5cd/-/horizon-files-prod/ed/picture/q0gwr248/4db22efa69b0d32b0fca68f0c608a8809cbb93da.jpg
2120,"<h1 class=""listing-item__header"">
    hp probook 6470 i5 ram 8
</h1>",Venant,HP,100 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/051b0c884f505cfed5afef6c0ebc2e7a/-/horizon-files-prod/ed/picture/qkrg0g9v/8c9b919401d4467c3b78aad140cd93ba59d0c044.jpg
2121,"<h1 class=""listing-item__header"">
    Dell displaylink
</h1>",Venant,Dell,17 500 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fd454ad7751bd7b6b963b25d31fc92f5/-/horizon-files-prod/ed/picture/qngxez2z/b74442a11a7d24fe1d6182c54a95461725f6c98f.jpg
2122,"<h1 class=""listing-item__header"">
    Targus Displaylinks
</h1>",Venant,Autre,15 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/93917d089cd5ffbd0cb22c78c27bdf58/-/horizon-files-prod/ed/picture/q785zm9x/64c9fdc17049890cac33b1f72a525701180a02a6.jpg
2123,"<h1 class=""listing-item__header"">
    Hp display link avec type c
</h1>",Venant,HP,15 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d4b1d25ca5e2dda44a42f4f7e5932418/-/horizon-files-prod/ed/picture/qzvd96e8/926390781577b204db05f067ea6360353edb9b2b.jpg
2124,"<h1 class=""listing-item__header"">
    Serveur/Gameur Dell precision T5810
</h1>",Venant,Dell,315 000 ,Parcelles Assainies,https://i.roamcdn.net/hz/ed/listing-thumb-543w/545b4035906a5cec082a32bf29bf2a3b/-/horizon-files-prod/ed/picture/qngxejwm/1a83f5b683bebea8d0a39c5aa5ee4202c59b7806.jpg
2125,"<h1 class=""listing-item__header"">
    HP ELITEBOOK 840 G5 &amp; G6 TACTILE 14” PROMO RAMADAN -18%🔥
</h1>",Venant,HP,150 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/cb9d809432eb4645c5bce23dc7968b0c/-/horizon-files-prod/ed/picture/qzvdkwzk/885cf83f864227e0708dbf49ecf7c8c2c1a89b0e.jpg
2126,"<h1 class=""listing-item__header"">
    Dell 5580 i5 6th ram 8 15"" pavé numérique
</h1>",Venant,Dell,150 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/81a3f8f436f237b89f26b0b40f632b0d/-/horizon-files-prod/ed/picture/qvr5zpk/a6a4ed1f5395a3e8a8de30da9c1525849a0a4c61.jpg
2127,"<h1 class=""listing-item__header"">
    lenovo t460s i5 ram 8 Slim
</h1>",Venant,Lenovo,145 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/65b228efa9d40e39122c80d375cd402b/-/horizon-files-prod/ed/picture/q56xvv86/5d8eae1f098c7c0166d8ecc170de72c285d22c36.jpg
2128,"<h1 class=""listing-item__header"">
    Impression numérique
</h1>",Neuf,Apple,5 000 ,Grand-Yoff,https://i.roamcdn.net/hz/ed/listing-thumb-543w/af35e859dbb2555ce10799b0461eec1d/-/horizon-files-prod/ed/picture/qngxqjzz/8802e6a63d21ca6b0150bce2200b554b6792c8b2.jpg
2129,"<h1 class=""listing-item__header"">
    HP 15-DW1540NIA DUAL CORE 4/1 TO
</h1>",Neuf,HP,190 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/56442755809ea6d6f7c870f122827728/-/horizon-files-prod/ed/picture/qj4rpx8r/027263979281b73d96417800cefa39da714750fe.jpg
2130,"<h1 class=""listing-item__header"">
    HP ELITEBOOK 820, 830, 840, 850 core i7
</h1>",Venant,HP,235 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/a8aac1518a7a4ab60812f3ead57be975/-/horizon-files-prod/ed/picture/qpd69e44/a03c04bf1906dc04ac257858b468a497e367fc2d.jpg
2131,"<h1 class=""listing-item__header"">
    HP PROBOOK 430 G1 i5 ram 8
</h1>",Venant,HP,120 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3419655c5a9b2fd03a2febd7baf4c471/-/horizon-files-prod/ed/picture/qrzv49p8/722717ebb52cda1d1f48d86fc77a85ad6773ae73.png
2132,"<h1 class=""listing-item__header"">
    HP SPECTRE X360 2-in-1 Laptop i7 13Th GEN
</h1>",Neuf,HP,800 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/fcba529dc0ef25399a09f99ed2fcc727/-/horizon-files-prod/ed/picture/qrzvxm4q/de5f8f4ade963e94e8a88096320937f946606c05.jpg
2133,"<h1 class=""listing-item__header"">
    All INE One HP 200 G4 core I3 4GO 1Téra BLANC écran 22
</h1>",Neuf,HP,390 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c5e0a22ea03a472a19e699d1088c61b/-/horizon-files-prod/ed/picture/qendrrp4/f2e75d730e94f0c3b7c08063194d0d8ffb53c4d8.jpg
2134,"<h1 class=""listing-item__header"">
    Lenovo T410 i5 ram 4/500 go
</h1>",Venant,Lenovo,95 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/5c21c68b3b708a7afc643332df511efa/-/horizon-files-prod/ed/picture/qder58q0/138e40969f0bcea577771b57419de06ecf9f0c84.jpg
2135,"<h1 class=""listing-item__header"">
    HP ELITE PRO X2 CORE I5 7ème
</h1>",Neuf,HP,180 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/92bc11d44acaf1140329f45cd96ddfff/-/horizon-files-prod/ed/picture/q2jq9gd2/38234711321a6052d920d08646ed5f80f1b623b0.jpg
2136,"<h1 class=""listing-item__header"">
    HP ELITEBOOK 840 G3 G5 G6 TACTILE
</h1>",Réconditionné,HP,125 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/695d3d6d97ecf50a37fba5704d809f81/-/horizon-files-prod/ed/picture/q8v58r00/3df5df37db8d1b022a1f0d63f7f5a52b83ddee46.jpg
2137,"<h1 class=""listing-item__header"">
    Lenovo T460 i5 6th ram 8 SLIM
</h1>",Venant,Lenovo,135 000 ,Médina,https://i.roamcdn.net/hz/ed/listing-thumb-543w/d028990f9991486bb402752b87f18391/-/horizon-files-prod/ed/picture/qdq058m/2805e818b404eb4c1b98d5a6f0af86de4185bc56.jpg
2138,"<h1 class=""listing-item__header"">
    DELL X360 TACTILE 11.6""
</h1>",Réconditionné,Dell,80 000 ,Colobane,https://i.roamcdn.net/hz/ed/listing-thumb-543w/3617010bd30e85a79f9a2276e7eb9924/-/horizon-files-prod/ed/picture/q6xkwn44/2c392ddb497011961b7777083e56f1efc2f5b5dd.jpg
